"";"index";"rainfalls_values";"station"
"3430";"chirps-v2.0.2015.10";47,6030006408691;"49.99446_2.96706"
"3431";"chirps-v2.0.2015.11";84,6406097412109;"49.99446_2.96706"
"3432";"chirps-v2.0.2015.12";47,353385925293;"49.99446_2.96706"
"3433";"chirps-v2.0.2016.01";98,8825988769531;"49.99446_2.96706"
"3434";"chirps-v2.0.2016.02";58,7857551574707;"49.99446_2.96706"
"3435";"chirps-v2.0.2016.03";83,2618179321289;"49.99446_2.96706"
"3436";"chirps-v2.0.2016.04";59,4265098571777;"49.99446_2.96706"
"3437";"chirps-v2.0.2016.05";110,447845458984;"49.99446_2.96706"
"3438";"chirps-v2.0.2016.06";86,1874618530273;"49.99446_2.96706"
"3439";"chirps-v2.0.2016.07";39,6152839660645;"49.99446_2.96706"
"3440";"chirps-v2.0.2016.08";38,5651702880859;"49.99446_2.96706"
"3441";"chirps-v2.0.2016.09";35,3595733642578;"49.99446_2.96706"
"3442";"chirps-v2.0.2016.10";40,6860275268555;"49.99446_2.96706"
"3443";"chirps-v2.0.2016.11";52,044303894043;"49.99446_2.96706"
"3444";"chirps-v2.0.2016.12";35,4546356201172;"49.99446_2.96706"
"3445";"chirps-v2.0.2017.01";37,057243347168;"49.99446_2.96706"
"3446";"chirps-v2.0.2017.02";41,146110534668;"49.99446_2.96706"
"3447";"chirps-v2.0.2017.03";64,7655029296875;"49.99446_2.96706"
"3448";"chirps-v2.0.2017.04";14,5133571624756;"49.99446_2.96706"
"3449";"chirps-v2.0.2017.05";64,2813491821289;"49.99446_2.96706"
"3450";"chirps-v2.0.2017.06";41,4684371948242;"49.99446_2.96706"
"3451";"chirps-v2.0.2017.07";86,4595260620117;"49.99446_2.96706"
"3452";"chirps-v2.0.2017.08";61,029899597168;"49.99446_2.96706"
"3453";"chirps-v2.0.2017.09";55,8851852416992;"49.99446_2.96706"
"3454";"chirps-v2.0.2017.10";36,624324798584;"49.99446_2.96706"
"3455";"chirps-v2.0.2017.11";93,3993911743164;"49.99446_2.96706"
"3456";"chirps-v2.0.2017.12";105,453277587891;"49.99446_2.96706"
"3457";"chirps-v2.0.2018.01";132,899261474609;"49.99446_2.96706"
"3458";"chirps-v2.0.2018.02";33,5322532653809;"49.99446_2.96706"
"3459";"chirps-v2.0.2018.03";84,7140502929688;"49.99446_2.96706"
"3460";"chirps-v2.0.2018.04";36,7193222045898;"49.99446_2.96706"
"3461";"chirps-v2.0.2018.05";97,6781768798828;"49.99446_2.96706"
"3462";"chirps-v2.0.2018.06";32,8783340454102;"49.99446_2.96706"
"3463";"chirps-v2.0.2018.07";55,8189735412598;"49.99446_2.96706"
"3464";"chirps-v2.0.2018.08";55,9352989196777;"49.99446_2.96706"
"3465";"chirps-v2.0.2018.09";25,6916732788086;"49.99446_2.96706"
"3466";"chirps-v2.0.2018.10";34,5253944396973;"49.99446_2.96706"
"3467";"chirps-v2.0.2018.11";57,060848236084;"49.99446_2.96706"
"3468";"chirps-v2.0.2018.12";106,301551818848;"49.99446_2.96706"
"3469";"chirps-v2.0.2019.01";46,6133346557617;"49.99446_2.96706"
"3470";"chirps-v2.0.2019.02";51,0768737792969;"49.99446_2.96706"
"3471";"chirps-v2.0.2019.03";64,4084854125977;"49.99446_2.96706"
"3472";"chirps-v2.0.2019.04";37,4746170043945;"49.99446_2.96706"
"3473";"chirps-v2.0.2019.05";44,551097869873;"49.99446_2.96706"
"3474";"chirps-v2.0.2019.06";53,3951988220215;"49.99446_2.96706"
"3475";"chirps-v2.0.2019.07";41,9783248901367;"49.99446_2.96706"
"3476";"chirps-v2.0.2019.08";57,4047775268555;"49.99446_2.96706"
"3477";"chirps-v2.0.2019.09";39,7709655761719;"49.99446_2.96706"
"3478";"chirps-v2.0.2019.10";78,4999389648438;"49.99446_2.96706"
"3479";"chirps-v2.0.2019.11";87,3029556274414;"49.99446_2.96706"
"3480";"chirps-v2.0.2019.12";111,600082397461;"49.99446_2.96706"
"3481";"chirps-v2.0.2020.01";40,7468795776367;"49.99446_2.96706"
"3482";"chirps-v2.0.2020.02";113,682563781738;"49.99446_2.96706"
"3483";"chirps-v2.0.2020.03";37,162956237793;"49.99446_2.96706"
"3484";"chirps-v2.0.2020.04";21,5056819915771;"49.99446_2.96706"
"3485";"chirps-v2.0.2020.05";46,1858825683594;"49.99446_2.96706"
"3486";"chirps-v2.0.2020.06";35,5442810058594;"49.99446_2.96706"
"3487";"chirps-v2.0.2020.07";35,0641555786133;"49.99446_2.96706"
"3488";"chirps-v2.0.2020.08";40,8617362976074;"49.99446_2.96706"
"3489";"chirps-v2.0.2020.09";37,5522651672363;"49.99446_2.96706"
"3490";"chirps-v2.0.2020.10";89,8548202514648;"49.99446_2.96706"
"3491";"chirps-v2.0.2020.11";31,5164604187012;"49.99446_2.96706"
"3492";"chirps-v2.0.2020.12";111,362182617188;"49.99446_2.96706"
"3493";"chirps-v2.0.2021.01";124,585227966309;"49.99446_2.96706"
"3494";"chirps-v2.0.2021.02";52,2647476196289;"49.99446_2.96706"
"3495";"chirps-v2.0.2021.03";36,7059440612793;"49.99446_2.96706"
"3496";"chirps-v2.0.2021.04";27,4677314758301;"49.99446_2.96706"
"3497";"chirps-v2.0.2021.05";67,4384155273438;"49.99446_2.96706"
"3498";"chirps-v2.0.2021.06";117,997940063477;"49.99446_2.96706"
"3499";"chirps-v2.0.2021.07";95,9526748657227;"49.99446_2.96706"
"3500";"chirps-v2.0.2021.08";37,0891532897949;"49.99446_2.96706"
"3501";"chirps-v2.0.2021.09";56,4605484008789;"49.99446_2.96706"
"3502";"chirps-v2.0.2021.10";65,4776840209961;"49.99446_2.96706"
"3503";"chirps-v2.0.2021.11";43,8452377319336;"49.99446_2.96706"
"3504";"chirps-v2.0.2021.12";71,4476165771484;"49.99446_2.96706"
"3505";"chirps-v2.0.2022.01";53,4283485412598;"49.99446_2.96706"
"3506";"chirps-v2.0.2022.02";44,2200050354004;"49.99446_2.96706"
"3507";"chirps-v2.0.2022.03";29,758674621582;"49.99446_2.96706"
"3508";"chirps-v2.0.2022.04";43,9252624511719;"49.99446_2.96706"
"3509";"chirps-v2.0.2022.05";29,0065155029297;"49.99446_2.96706"
"3510";"chirps-v2.0.2022.06";65,5946273803711;"49.99446_2.96706"
"3511";"chirps-v2.0.2022.07";33,8301048278809;"49.99446_2.96706"
"3512";"chirps-v2.0.2022.08";27,6822967529297;"49.99446_2.96706"
"3513";"chirps-v2.0.2022.09";75,7139434814453;"49.99446_2.96706"
"3514";"chirps-v2.0.2022.10";57,0687255859375;"49.99446_2.96706"
"3515";"chirps-v2.0.2022.11";67,0600967407227;"49.99446_2.96706"
"3516";"chirps-v2.0.2022.12";85,2860260009766;"49.99446_2.96706"
"3517";"chirps-v2.0.2023.01";75,4981079101562;"49.99446_2.96706"
"3518";"chirps-v2.0.2023.02";10,8722171783447;"49.99446_2.96706"
"3519";"chirps-v2.0.2023.03";59,1844329833984;"49.99446_2.96706"
"3520";"chirps-v2.0.2023.04";53,4025077819824;"49.99446_2.96706"
"3521";"chirps-v2.0.2023.05";52,5934753417969;"49.99446_2.96706"
"3522";"chirps-v2.0.2023.06";49,2850341796875;"49.99446_2.96706"
"3523";"chirps-v2.0.2023.07";88,0494842529297;"49.99446_2.96706"
"3524";"chirps-v2.0.2023.08";89,8402328491211;"49.99446_2.96706"
"3525";"chirps-v2.0.2023.09";70,11279296875;"49.99446_2.96706"
"3526";"chirps-v2.0.2023.10";83,3868103027344;"49.99446_2.96706"
"3527";"chirps-v2.0.2023.11";120,917022705078;"49.99446_2.96706"
"3528";"chirps-v2.0.2023.12";84,0692749023438;"49.99446_2.96706"
"3529";"chirps-v2.0.2010.01";50,9386138916016;"49.99472_1.55642"
"3530";"chirps-v2.0.2010.02";62,866584777832;"49.99472_1.55642"
"3531";"chirps-v2.0.2010.03";43,6241798400879;"49.99472_1.55642"
"3532";"chirps-v2.0.2010.04";24,421854019165;"49.99472_1.55642"
"3533";"chirps-v2.0.2010.05";27,7144813537598;"49.99472_1.55642"
"3534";"chirps-v2.0.2010.06";43,6191482543945;"49.99472_1.55642"
"3535";"chirps-v2.0.2010.07";28,6738433837891;"49.99472_1.55642"
"3536";"chirps-v2.0.2010.08";73,601203918457;"49.99472_1.55642"
"3537";"chirps-v2.0.2010.09";67,2548294067383;"49.99472_1.55642"
"3538";"chirps-v2.0.2010.10";73,5105895996094;"49.99472_1.55642"
"3539";"chirps-v2.0.2010.11";89,396598815918;"49.99472_1.55642"
"3540";"chirps-v2.0.2010.12";48,1696472167969;"49.99472_1.55642"
"3541";"chirps-v2.0.2011.01";65,6482315063477;"49.99472_1.55642"
"3542";"chirps-v2.0.2011.02";34,3941764831543;"49.99472_1.55642"
"3543";"chirps-v2.0.2011.03";27,9066772460938;"49.99472_1.55642"
"3544";"chirps-v2.0.2011.04";20,5400524139404;"49.99472_1.55642"
"3545";"chirps-v2.0.2011.05";12,9201583862305;"49.99472_1.55642"
"3546";"chirps-v2.0.2011.06";55,3555717468262;"49.99472_1.55642"
"3547";"chirps-v2.0.2011.07";43,2677574157715;"49.99472_1.55642"
"3548";"chirps-v2.0.2011.08";104,587432861328;"49.99472_1.55642"
"3549";"chirps-v2.0.2011.09";66,3451919555664;"49.99472_1.55642"
"3550";"chirps-v2.0.2011.10";46,6804656982422;"49.99472_1.55642"
"3551";"chirps-v2.0.2011.11";44,9480209350586;"49.99472_1.55642"
"3552";"chirps-v2.0.2011.12";115,905906677246;"49.99472_1.55642"
"3553";"chirps-v2.0.2012.01";49,0970611572266;"49.99472_1.55642"
"3554";"chirps-v2.0.2012.02";21,2334613800049;"49.99472_1.55642"
"3555";"chirps-v2.0.2012.03";41,6158103942871;"49.99472_1.55642"
"3556";"chirps-v2.0.2012.04";63,6277885437012;"49.99472_1.55642"
"3557";"chirps-v2.0.2012.05";29,4899463653564;"49.99472_1.55642"
"3558";"chirps-v2.0.2012.06";88,0076446533203;"49.99472_1.55642"
"3559";"chirps-v2.0.2012.07";56,3410110473633;"49.99472_1.55642"
"3560";"chirps-v2.0.2012.08";27,5725078582764;"49.99472_1.55642"
"3561";"chirps-v2.0.2012.09";41,8838043212891;"49.99472_1.55642"
"3562";"chirps-v2.0.2012.10";149,513549804688;"49.99472_1.55642"
"3563";"chirps-v2.0.2012.11";83,3435363769531;"49.99472_1.55642"
"3564";"chirps-v2.0.2012.12";109,703842163086;"49.99472_1.55642"
"3565";"chirps-v2.0.2013.01";55,6428146362305;"49.99472_1.55642"
"3566";"chirps-v2.0.2013.02";46,5478553771973;"49.99472_1.55642"
"3567";"chirps-v2.0.2013.03";30,5280838012695;"49.99472_1.55642"
"3568";"chirps-v2.0.2013.04";24,1010246276855;"49.99472_1.55642"
"3569";"chirps-v2.0.2013.05";40,7843704223633;"49.99472_1.55642"
"3570";"chirps-v2.0.2013.06";43,229663848877;"49.99472_1.55642"
"3571";"chirps-v2.0.2013.07";39,2152671813965;"49.99472_1.55642"
"3572";"chirps-v2.0.2013.08";38,7873992919922;"49.99472_1.55642"
"3573";"chirps-v2.0.2013.09";35,9310417175293;"49.99472_1.55642"
"3574";"chirps-v2.0.2013.10";87,0539321899414;"49.99472_1.55642"
"3575";"chirps-v2.0.2013.11";86,4434127807617;"49.99472_1.55642"
"3576";"chirps-v2.0.2013.12";61,8414192199707;"49.99472_1.55642"
"3577";"chirps-v2.0.2014.01";72,9666290283203;"49.99472_1.55642"
"3578";"chirps-v2.0.2014.02";73,2407684326172;"49.99472_1.55642"
"3579";"chirps-v2.0.2014.03";56,9419784545898;"49.99472_1.55642"
"3580";"chirps-v2.0.2014.04";64,3246231079102;"49.99472_1.55642"
"3581";"chirps-v2.0.2014.05";68,2543182373047;"49.99472_1.55642"
"3582";"chirps-v2.0.2014.06";68,6734313964844;"49.99472_1.55642"
"3583";"chirps-v2.0.2014.07";60,1812400817871;"49.99472_1.55642"
"3584";"chirps-v2.0.2014.08";81,9040145874023;"49.99472_1.55642"
"3585";"chirps-v2.0.2014.09";30,1025104522705;"49.99472_1.55642"
"3586";"chirps-v2.0.2014.10";107,843765258789;"49.99472_1.55642"
"3587";"chirps-v2.0.2014.11";66,9164276123047;"49.99472_1.55642"
"3588";"chirps-v2.0.2014.12";65,8698120117188;"49.99472_1.55642"
"3589";"chirps-v2.0.2015.01";66,2302932739258;"49.99472_1.55642"
"3590";"chirps-v2.0.2015.02";38,8991241455078;"49.99472_1.55642"
"3591";"chirps-v2.0.2015.03";29,3148555755615;"49.99472_1.55642"
"3592";"chirps-v2.0.2015.04";41,5335578918457;"49.99472_1.55642"
"3593";"chirps-v2.0.2015.05";23,9369087219238;"49.99472_1.55642"
"3594";"chirps-v2.0.2015.06";23,6016006469727;"49.99472_1.55642"
"3595";"chirps-v2.0.2015.07";33,8811912536621;"49.99472_1.55642"
"3596";"chirps-v2.0.2015.08";64,6426696777344;"49.99472_1.55642"
"3597";"chirps-v2.0.2015.09";42,5709381103516;"49.99472_1.55642"
"3598";"chirps-v2.0.2015.10";60,8754959106445;"49.99472_1.55642"
"3599";"chirps-v2.0.2015.11";82,4321899414062;"49.99472_1.55642"
"3600";"chirps-v2.0.2015.12";54,2087554931641;"49.99472_1.55642"
"3601";"chirps-v2.0.2016.01";85,8128204345703;"49.99472_1.55642"
"3602";"chirps-v2.0.2016.02";67,0637817382812;"49.99472_1.55642"
"3603";"chirps-v2.0.2016.03";70,0159301757812;"49.99472_1.55642"
"3604";"chirps-v2.0.2016.04";56,2011032104492;"49.99472_1.55642"
"3605";"chirps-v2.0.2016.05";91,4696884155273;"49.99472_1.55642"
"3606";"chirps-v2.0.2016.06";63,6010627746582;"49.99472_1.55642"
"3607";"chirps-v2.0.2016.07";19,5678634643555;"49.99472_1.55642"
"3608";"chirps-v2.0.2016.08";27,1586894989014;"49.99472_1.55642"
"3609";"chirps-v2.0.2016.09";44,0883522033691;"49.99472_1.55642"
"3610";"chirps-v2.0.2016.10";45,9606018066406;"49.99472_1.55642"
"3611";"chirps-v2.0.2016.11";75,9076614379883;"49.99472_1.55642"
"3612";"chirps-v2.0.2016.12";29,9225082397461;"49.99472_1.55642"
"3613";"chirps-v2.0.2017.01";46,3181686401367;"49.99472_1.55642"
"3614";"chirps-v2.0.2017.02";36,8361206054688;"49.99472_1.55642"
"3615";"chirps-v2.0.2017.03";50,307258605957;"49.99472_1.55642"
"3616";"chirps-v2.0.2017.04";15,5133609771729;"49.99472_1.55642"
"3617";"chirps-v2.0.2017.05";44,06005859375;"49.99472_1.55642"
"3618";"chirps-v2.0.2017.06";35,9141006469727;"49.99472_1.55642"
"3619";"chirps-v2.0.2017.07";33,7281074523926;"49.99472_1.55642"
"3620";"chirps-v2.0.2017.08";49,7905578613281;"49.99472_1.55642"
"3621";"chirps-v2.0.2017.09";56,762264251709;"49.99472_1.55642"
"3622";"chirps-v2.0.2017.10";33,4595184326172;"49.99472_1.55642"
"3623";"chirps-v2.0.2017.11";81,1194000244141;"49.99472_1.55642"
"3624";"chirps-v2.0.2017.12";93,6714248657227;"49.99472_1.55642"
"3625";"chirps-v2.0.2018.01";105,952484130859;"49.99472_1.55642"
"3626";"chirps-v2.0.2018.02";33,1349105834961;"49.99472_1.55642"
"3627";"chirps-v2.0.2018.03";67,1252670288086;"49.99472_1.55642"
"3628";"chirps-v2.0.2018.04";33,4070091247559;"49.99472_1.55642"
"3629";"chirps-v2.0.2018.05";53,9193458557129;"49.99472_1.55642"
"3630";"chirps-v2.0.2018.06";20,4310150146484;"49.99472_1.55642"
"3631";"chirps-v2.0.2018.07";26,9248523712158;"49.99472_1.55642"
"3632";"chirps-v2.0.2018.08";46,0291862487793;"49.99472_1.55642"
"3633";"chirps-v2.0.2018.09";27,5006713867188;"49.99472_1.55642"
"3634";"chirps-v2.0.2018.10";39,1715850830078;"49.99472_1.55642"
"3635";"chirps-v2.0.2018.11";61,0753631591797;"49.99472_1.55642"
"3636";"chirps-v2.0.2018.12";95,630859375;"49.99472_1.55642"
"3637";"chirps-v2.0.2019.01";45,0339202880859;"49.99472_1.55642"
"3638";"chirps-v2.0.2019.02";53,8574638366699;"49.99472_1.55642"
"3639";"chirps-v2.0.2019.03";53,5133666992188;"49.99472_1.55642"
"3640";"chirps-v2.0.2019.04";36,158016204834;"49.99472_1.55642"
"3641";"chirps-v2.0.2019.05";24,7169570922852;"49.99472_1.55642"
"3642";"chirps-v2.0.2019.06";43,9414482116699;"49.99472_1.55642"
"3643";"chirps-v2.0.2019.07";27,6916656494141;"49.99472_1.55642"
"3644";"chirps-v2.0.2019.08";37,2732963562012;"49.99472_1.55642"
"3645";"chirps-v2.0.2019.09";46,1920547485352;"49.99472_1.55642"
"3646";"chirps-v2.0.2019.10";95,8545989990234;"49.99472_1.55642"
"3647";"chirps-v2.0.2019.11";102,133651733398;"49.99472_1.55642"
"3648";"chirps-v2.0.2019.12";89,7500457763672;"49.99472_1.55642"
"3649";"chirps-v2.0.2020.01";41,2140655517578;"49.99472_1.55642"
"3650";"chirps-v2.0.2020.02";96,0651245117188;"49.99472_1.55642"
"3651";"chirps-v2.0.2020.03";43,4682388305664;"49.99472_1.55642"
"3652";"chirps-v2.0.2020.04";27,1921463012695;"49.99472_1.55642"
"3653";"chirps-v2.0.2020.05";23,5961799621582;"49.99472_1.55642"
"3654";"chirps-v2.0.2020.06";30,1274490356445;"49.99472_1.55642"
"3655";"chirps-v2.0.2020.07";19,1495532989502;"49.99472_1.55642"
"3656";"chirps-v2.0.2020.08";40,5579566955566;"49.99472_1.55642"
"3657";"chirps-v2.0.2020.09";25,2743186950684;"49.99472_1.55642"
"3658";"chirps-v2.0.2020.10";83,8140258789062;"49.99472_1.55642"
"3659";"chirps-v2.0.2020.11";28,1050987243652;"49.99472_1.55642"
"3660";"chirps-v2.0.2020.12";87,8457260131836;"49.99472_1.55642"
"3661";"chirps-v2.0.2021.01";94,8057327270508;"49.99472_1.55642"
"3662";"chirps-v2.0.2021.02";42,6300888061523;"49.99472_1.55642"
"3663";"chirps-v2.0.2021.03";28,0471858978271;"49.99472_1.55642"
"3664";"chirps-v2.0.2021.04";22,4220504760742;"49.99472_1.55642"
"3665";"chirps-v2.0.2021.05";54,3495979309082;"49.99472_1.55642"
"3666";"chirps-v2.0.2021.06";89,2698516845703;"49.99472_1.55642"
"3667";"chirps-v2.0.2021.07";45,6689987182617;"49.99472_1.55642"
"3668";"chirps-v2.0.2021.08";25,9361114501953;"49.99472_1.55642"
"3669";"chirps-v2.0.2021.09";34,8436050415039;"49.99472_1.55642"
"3670";"chirps-v2.0.2021.10";83,8388214111328;"49.99472_1.55642"
"3671";"chirps-v2.0.2021.11";32,983154296875;"49.99472_1.55642"
"3672";"chirps-v2.0.2021.12";85,2465362548828;"49.99472_1.55642"
"3673";"chirps-v2.0.2022.01";51,0266342163086;"49.99472_1.55642"
"3674";"chirps-v2.0.2022.02";31,2917919158936;"49.99472_1.55642"
"3675";"chirps-v2.0.2022.03";23,8201675415039;"49.99472_1.55642"
"3676";"chirps-v2.0.2022.04";36,189338684082;"49.99472_1.55642"
"3677";"chirps-v2.0.2022.05";25,0934047698975;"49.99472_1.55642"
"3678";"chirps-v2.0.2022.06";41,985595703125;"49.99472_1.55642"
"3679";"chirps-v2.0.2022.07";16,7920513153076;"49.99472_1.55642"
"3680";"chirps-v2.0.2022.08";12,2258930206299;"49.99472_1.55642"
"3681";"chirps-v2.0.2022.09";65,1048583984375;"49.99472_1.55642"
"3682";"chirps-v2.0.2022.10";44,2278671264648;"49.99472_1.55642"
"3683";"chirps-v2.0.2022.11";103,540603637695;"49.99472_1.55642"
"3684";"chirps-v2.0.2022.12";62,3074913024902;"49.99472_1.55642"
"3685";"chirps-v2.0.2023.01";58,9534072875977;"49.99472_1.55642"
"3686";"chirps-v2.0.2023.02";16,4534015655518;"49.99472_1.55642"
"3687";"chirps-v2.0.2023.03";38,123176574707;"49.99472_1.55642"
"3688";"chirps-v2.0.2023.04";47,7929840087891;"49.99472_1.55642"
"3689";"chirps-v2.0.2023.05";26,1026382446289;"49.99472_1.55642"
"3690";"chirps-v2.0.2023.06";29,4123802185059;"49.99472_1.55642"
"3691";"chirps-v2.0.2023.07";53,6049041748047;"49.99472_1.55642"
"3692";"chirps-v2.0.2023.08";57,6567268371582;"49.99472_1.55642"
"3693";"chirps-v2.0.2023.09";63,2990036010742;"49.99472_1.55642"
"3694";"chirps-v2.0.2023.10";75,963249206543;"49.99472_1.55642"
"3695";"chirps-v2.0.2023.11";107,429809570312;"49.99472_1.55642"
"3696";"chirps-v2.0.2023.12";52,2206497192383;"49.99472_1.55642"
"3697";"chirps-v2.0.2010.01";45,0943298339844;"49.99494_4.11786"
"3698";"chirps-v2.0.2010.02";65,3157577514648;"49.99494_4.11786"
"3699";"chirps-v2.0.2010.03";55,5726089477539;"49.99494_4.11786"
"3700";"chirps-v2.0.2010.04";25,7000198364258;"49.99494_4.11786"
"3701";"chirps-v2.0.2010.05";48,8688201904297;"49.99494_4.11786"
"3702";"chirps-v2.0.2010.06";43,5768585205078;"49.99494_4.11786"
"3703";"chirps-v2.0.2010.07";71,9026031494141;"49.99494_4.11786"
"3704";"chirps-v2.0.2010.08";159,437591552734;"49.99494_4.11786"
"3705";"chirps-v2.0.2010.09";63,0690498352051;"49.99494_4.11786"
"3706";"chirps-v2.0.2010.10";51,0058822631836;"49.99494_4.11786"
"3707";"chirps-v2.0.2010.11";80,363525390625;"49.99494_4.11786"
"3708";"chirps-v2.0.2010.12";66,7621917724609;"49.99494_4.11786"
"3709";"chirps-v2.0.2011.01";71,9694061279297;"49.99494_4.11786"
"3710";"chirps-v2.0.2011.02";50,5665321350098;"49.99494_4.11786"
"3711";"chirps-v2.0.2011.03";22,4428863525391;"49.99494_4.11786"
"3712";"chirps-v2.0.2011.04";26,1390151977539;"49.99494_4.11786"
"3713";"chirps-v2.0.2011.05";27,4551086425781;"49.99494_4.11786"
"3714";"chirps-v2.0.2011.06";113,813400268555;"49.99494_4.11786"
"3715";"chirps-v2.0.2011.07";76,1420745849609;"49.99494_4.11786"
"3716";"chirps-v2.0.2011.08";80,8125457763672;"49.99494_4.11786"
"3717";"chirps-v2.0.2011.09";57,6014556884766;"49.99494_4.11786"
"3718";"chirps-v2.0.2011.10";46,7361259460449;"49.99494_4.11786"
"3719";"chirps-v2.0.2011.11";28,9248447418213;"49.99494_4.11786"
"3720";"chirps-v2.0.2011.12";141,671020507812;"49.99494_4.11786"
"3721";"chirps-v2.0.2012.01";74,9859924316406;"49.99494_4.11786"
"3722";"chirps-v2.0.2012.02";23,7078952789307;"49.99494_4.11786"
"3723";"chirps-v2.0.2012.03";56,4966583251953;"49.99494_4.11786"
"3724";"chirps-v2.0.2012.04";75,3843994140625;"49.99494_4.11786"
"3725";"chirps-v2.0.2012.05";58,2654724121094;"49.99494_4.11786"
"3726";"chirps-v2.0.2012.06";114,348640441895;"49.99494_4.11786"
"3727";"chirps-v2.0.2012.07";134,263275146484;"49.99494_4.11786"
"3728";"chirps-v2.0.2012.08";39,4196166992188;"49.99494_4.11786"
"3729";"chirps-v2.0.2012.09";58,7444648742676;"49.99494_4.11786"
"3730";"chirps-v2.0.2012.10";91,8262634277344;"49.99494_4.11786"
"3731";"chirps-v2.0.2012.11";53,5550918579102;"49.99494_4.11786"
"3732";"chirps-v2.0.2012.12";123,722465515137;"49.99494_4.11786"
"3733";"chirps-v2.0.2013.01";67,8288879394531;"49.99494_4.11786"
"3734";"chirps-v2.0.2013.02";51,4635848999023;"49.99494_4.11786"
"3735";"chirps-v2.0.2013.03";38,399299621582;"49.99494_4.11786"
"3736";"chirps-v2.0.2013.04";43,229248046875;"49.99494_4.11786"
"3737";"chirps-v2.0.2013.05";75,6262130737305;"49.99494_4.11786"
"3738";"chirps-v2.0.2013.06";89,4236755371094;"49.99494_4.11786"
"3739";"chirps-v2.0.2013.07";78,3805541992188;"49.99494_4.11786"
"3740";"chirps-v2.0.2013.08";49,1780204772949;"49.99494_4.11786"
"3741";"chirps-v2.0.2013.09";70,3015213012695;"49.99494_4.11786"
"3742";"chirps-v2.0.2013.10";72,7832641601562;"49.99494_4.11786"
"3743";"chirps-v2.0.2013.11";84,2957382202148;"49.99494_4.11786"
"3744";"chirps-v2.0.2013.12";81,0988464355469;"49.99494_4.11786"
"3745";"chirps-v2.0.2014.01";79,9328002929688;"49.99494_4.11786"
"3746";"chirps-v2.0.2014.02";104,204261779785;"49.99494_4.11786"
"3747";"chirps-v2.0.2014.03";38,7483978271484;"49.99494_4.11786"
"3748";"chirps-v2.0.2014.04";39,9959144592285;"49.99494_4.11786"
"3749";"chirps-v2.0.2014.05";66,5633926391602;"49.99494_4.11786"
"3750";"chirps-v2.0.2014.06";87,3713226318359;"49.99494_4.11786"
"3751";"chirps-v2.0.2014.07";84,7741088867188;"49.99494_4.11786"
"3752";"chirps-v2.0.2014.08";103,205497741699;"49.99494_4.11786"
"3753";"chirps-v2.0.2014.09";32,1654663085938;"49.99494_4.11786"
"3754";"chirps-v2.0.2014.10";120,318710327148;"49.99494_4.11786"
"3755";"chirps-v2.0.2014.11";53,2233276367188;"49.99494_4.11786"
"3756";"chirps-v2.0.2014.12";73,1635894775391;"49.99494_4.11786"
"3757";"chirps-v2.0.2015.01";84,6223526000977;"49.99494_4.11786"
"3758";"chirps-v2.0.2015.02";54,2326049804688;"49.99494_4.11786"
"3759";"chirps-v2.0.2015.03";36,7133865356445;"49.99494_4.11786"
"3760";"chirps-v2.0.2015.04";53,868034362793;"49.99494_4.11786"
"3761";"chirps-v2.0.2015.05";35,1155281066895;"49.99494_4.11786"
"3762";"chirps-v2.0.2015.06";35,584228515625;"49.99494_4.11786"
"3763";"chirps-v2.0.2015.07";47,6205978393555;"49.99494_4.11786"
"3764";"chirps-v2.0.2015.08";86,1615142822266;"49.99494_4.11786"
"3765";"chirps-v2.0.2015.09";72,4645843505859;"49.99494_4.11786"
"3766";"chirps-v2.0.2015.10";52,2905502319336;"49.99494_4.11786"
"3767";"chirps-v2.0.2015.11";75,57861328125;"49.99494_4.11786"
"3768";"chirps-v2.0.2015.12";48,1759490966797;"49.99494_4.11786"
"3769";"chirps-v2.0.2016.01";100,054718017578;"49.99494_4.11786"
"3770";"chirps-v2.0.2016.02";75,8698654174805;"49.99494_4.11786"
"3771";"chirps-v2.0.2016.03";75,6101989746094;"49.99494_4.11786"
"3772";"chirps-v2.0.2016.04";62,3772277832031;"49.99494_4.11786"
"3773";"chirps-v2.0.2016.05";95,5152359008789;"49.99494_4.11786"
"3774";"chirps-v2.0.2016.06";117,338485717773;"49.99494_4.11786"
"3775";"chirps-v2.0.2016.07";72,984375;"49.99494_4.11786"
"3776";"chirps-v2.0.2016.08";37,1390991210938;"49.99494_4.11786"
"3777";"chirps-v2.0.2016.09";32,0413665771484;"49.99494_4.11786"
"3778";"chirps-v2.0.2016.10";53,6928558349609;"49.99494_4.11786"
"3779";"chirps-v2.0.2016.11";54,054759979248;"49.99494_4.11786"
"3780";"chirps-v2.0.2016.12";27,380859375;"49.99494_4.11786"
"3781";"chirps-v2.0.2017.01";36,1675910949707;"49.99494_4.11786"
"3782";"chirps-v2.0.2017.02";47,2688827514648;"49.99494_4.11786"
"3783";"chirps-v2.0.2017.03";63,3799133300781;"49.99494_4.11786"
"3784";"chirps-v2.0.2017.04";14,7983684539795;"49.99494_4.11786"
"3785";"chirps-v2.0.2017.05";52,6840133666992;"49.99494_4.11786"
"3786";"chirps-v2.0.2017.06";52,9244003295898;"49.99494_4.11786"
"3787";"chirps-v2.0.2017.07";80,4050674438477;"49.99494_4.11786"
"3788";"chirps-v2.0.2017.08";81,7209854125977;"49.99494_4.11786"
"3789";"chirps-v2.0.2017.09";53,8966865539551;"49.99494_4.11786"
